place_id,SiteType,Chronology,Pa,Jo,Ya,Ko,Na,He,Me,site_type_tokens,has_special_site_type_flag,has_special_function_site_type,special_site_type_class
13121001600,経塚,NA,0,0,0,0,0,0,0,経塚,TRUE,FALSE,mound_burial_or_isolated
13121002500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13122000200,包蔵地・単独出土地,[古墳時代],0,0,0,1,0,0,0,包蔵地;単独出土地,TRUE,FALSE,mound_burial_or_isolated
13122000800,集落・城館,[弥生時代][奈良時代][平安時代][中世][近世],0,0,1,0,1,1,1,集落;城館,TRUE,TRUE,special_function
13122001400,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13122001800,塚,[奈良時代][平安時代][中世？],0,0,0,0,1,1,1,塚,TRUE,FALSE,mound_burial_or_isolated
13122002300,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13123001200,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201002900,古墳,[古墳時代][奈良時代],0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13201003100,古墳,[奈良時代],0,0,0,0,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13201003700,生産遺跡,[中世][近世],0,0,0,0,0,0,1,生産遺跡,TRUE,TRUE,special_function
13201004200,城館,[縄文時代（中期）][中世][近世],0,1,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201005300,包蔵地・城館,[縄文時代（前期〜後期）][中世],0,1,0,0,0,0,1,包蔵地;城館,TRUE,TRUE,special_function
13201005500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201007311,集落・墳墓（円墳）・墓地,[縄文時代（早期〜中期・晩期）][弥生時代][古墳時代][平安時代],0,1,1,1,0,1,0,集落;墳墓（円墳）;墓地,TRUE,FALSE,multiple_special_site_types
13201009600,集落・城館,[旧石器時代][縄文時代（早期〜後期）][古墳時代][平安時代][中世][近世],1,1,0,1,0,1,1,集落;城館,TRUE,TRUE,special_function
13201009800,窯跡,[奈良時代][平安時代],0,0,0,0,1,1,0,窯跡,TRUE,TRUE,special_function
13201012600,集落・墳墓,[縄文時代（前期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代],0,1,1,1,1,1,0,集落;墳墓,TRUE,FALSE,multiple_special_site_types
13201013700,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201015800,集落・その他（鍛冶遺構）,[縄文時代（草創期〜後期）][弥生時代][奈良時代][平安時代][中世][近世],0,1,1,0,1,1,1,集落;その他（鍛冶遺構）,TRUE,TRUE,special_function
13201016500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201017400,集落・墳墓,[縄文時代（早期〜後期）][奈良時代][平安時代][中世][近世],0,1,0,0,1,1,1,集落;墳墓,TRUE,FALSE,multiple_special_site_types
13201017801,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017802,窯跡（瓦窯）,[平安時代],0,0,0,0,0,1,0,窯跡（瓦窯）,TRUE,TRUE,special_function
13201017803,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017804,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017805,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017806,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017807,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017808,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017810,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017812,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017813,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017814,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017815,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017816,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017818,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017820,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017821,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017822,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017823,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017825,窯跡,[縄文時代?][平安時代],0,1,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017827,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017828,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017830,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017831,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017835,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017836,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017841,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017842,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017843,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017845,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017846,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017847,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017848,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017850,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017851,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017852,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017857,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017858,窯跡,[縄文時代][平安時代],0,1,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017859,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017860,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017861,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017862,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017864,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017865,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017866,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017867,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017868,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017869,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017870,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017871,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017872,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201017873,窯跡,[平安時代],0,0,0,0,0,1,0,窯跡,TRUE,TRUE,special_function
13201018200,経塚,[平安時代],0,0,0,0,0,1,0,経塚,TRUE,FALSE,mound_burial_or_isolated
13201020700,集落・窯・その他（工房）,[縄文時代（早期・中期）][平安時代],0,1,0,0,0,1,0,集落;窯;その他（工房）,TRUE,TRUE,special_function
13201025500,包蔵地・塚,[弥生時代（中期）],0,0,1,0,0,0,0,包蔵地;塚,TRUE,FALSE,mound_burial_or_isolated
13201030800,集落・塚,[旧石器時代][縄文時代（早期〜後期）][古墳時代][平安時代][中世][近世],1,1,0,1,0,1,1,集落;塚,TRUE,FALSE,mound_burial_or_isolated
13201032400,塚,[縄文時代（中期）][中世][近世],0,1,0,0,0,0,1,塚,TRUE,FALSE,mound_burial_or_isolated
13201036600,集落・城館・その他の墓,[旧石器時代][縄文時代（草創期・前期〜晩期）][古墳時代][奈良時代][平安時代][中世][近世],1,1,0,1,1,1,1,集落;城館;その他の墓,TRUE,TRUE,multiple_special_site_types
13201038200,集落・城館,［旧石器時代］[縄文時代（草創期〜後期）][弥生時代（中期）][奈良時代][平安時代][中世][近世],1,1,1,0,1,1,1,集落;城館,TRUE,TRUE,special_function
13201038900,集落・城館,[旧石器時代][縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],1,1,0,1,1,1,1,集落;城館,TRUE,TRUE,special_function
13201042500,城館,[縄文時代（前期〜中期）][弥生時代（中期）][奈良時代][平安時代][中世][近世],0,1,1,0,1,1,1,城館,TRUE,TRUE,special_function
13201046500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201047100,包蔵地・その他の墓,[縄文時代（前期〜後期）][奈良時代][平安時代][中世][近世],0,1,0,0,1,1,1,包蔵地;その他の墓,TRUE,FALSE,multiple_special_site_types
13201048500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201048600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201048700,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201048900,包蔵地・城館,[弥生時代（中期）][中世][近世],0,0,1,0,0,0,1,包蔵地;城館,TRUE,TRUE,special_function
13201049200,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201049400,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201049500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201049600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201050000,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201050200,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201050700,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201052100,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13201060300,塚,[縄文時代?][中世],0,1,0,0,0,0,1,塚,TRUE,FALSE,mound_burial_or_isolated
13201062800,墓地,[縄文時代（前期）][奈良時代][平安時代][近世],0,1,0,0,1,1,0,墓地,TRUE,FALSE,multiple_special_site_types
13201064000,集落・生産遺跡,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][近世],0,1,0,1,1,1,0,集落;生産遺跡,TRUE,TRUE,special_function
13201069500,窯・その他（炭窯）,[平安時代][近世],0,0,0,0,0,1,0,窯;その他（炭窯）,TRUE,TRUE,special_function
13201069600,窯跡,[奈良時代],0,0,0,0,1,0,0,窯跡,TRUE,TRUE,special_function
13201070805,集落・城館,[平安時代][中世][近世],0,0,0,0,0,1,1,集落;城館,TRUE,TRUE,special_function
13201075900,集落・その他（工房）,[旧石器時代][縄文時代（早期〜前期）][平安時代],1,1,0,0,0,1,0,集落;その他（工房）,TRUE,TRUE,special_function
13201076200,集落・その他（工房）,[縄文時代（早期〜中期）][平安時代][中世],0,1,0,0,0,1,1,集落;その他（工房）,TRUE,TRUE,special_function
13201076900,集落・その他（炭窯）,[縄文時代（中期）][古墳時代][平安時代][近世],0,1,0,1,0,1,0,集落;その他（炭窯）,TRUE,TRUE,special_function
13201077300,集落・墳墓・城館,[縄文時代（早期・中期）][古墳時代][平安時代][近世],0,1,0,1,0,1,0,集落;墳墓;城館,TRUE,TRUE,multiple_special_site_types
13201080700,その他（製鉄）,[平安時代],0,0,0,0,0,1,0,その他（製鉄）,TRUE,TRUE,special_function
13201085000,集落・城館・墓地,[縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],0,1,1,1,1,1,1,集落;城館;墓地,TRUE,TRUE,multiple_special_site_types
13201099400,包蔵地・その他（炭窯）,[縄文時代（早期〜中期）][平安時代][近世],0,1,0,0,0,1,0,包蔵地;その他（炭窯）,TRUE,TRUE,special_function
13201102400,城館,[中世][近世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13202001700,包蔵地・城館,[中世][近世],0,0,0,0,0,0,1,包蔵地;城館,TRUE,TRUE,special_function
13203000100,塚,[奈良時代][平安時代],0,0,0,0,1,1,0,塚,TRUE,FALSE,mound_burial_or_isolated
13203000200,古墳,[奈良時代][平安時代],0,0,0,0,1,1,0,古墳,TRUE,FALSE,kofun_mortuary
13204000400,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13204000700,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13204001100,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13204001300,古墳,[古墳時代][奈良時代],0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13204001900,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13204002100,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13204002200,横穴墓,[古墳時代][奈良時代][近世],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13204002800,集落・その他の墓,[旧石器時代][縄文時代（前期〜後期）][中世][近世],1,1,0,0,0,0,1,集落;その他の墓,TRUE,FALSE,multiple_special_site_types
13205003500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205003600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205003900,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205005600,城館・柵跡,[中世],0,0,0,0,0,0,1,城館;柵跡,TRUE,TRUE,special_function
13205006500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205006700,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205007100,包蔵地　その他の墓,［縄文時代］［中世］［近世］,0,1,0,0,0,0,1,包蔵地;その他の墓,TRUE,FALSE,multiple_special_site_types
13205009000,古墳,[時代不明],0,0,0,0,0,0,0,古墳,TRUE,FALSE,kofun_mortuary
13205009300,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205010100,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205011800,横穴墓,[中世],0,0,0,0,0,0,1,横穴墓,TRUE,FALSE,kofun_mortuary
13205013800,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205014400,集落・城館,[旧石器時代][縄文時代（早期〜後期）][奈良時代][平安時代][中世],1,1,0,0,1,1,1,集落;城館,TRUE,TRUE,special_function
13205014600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205014900,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13205015100,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13205015200,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13205015800,包蔵地・集落・生産関連,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],0,1,0,1,1,1,1,包蔵地;集落;生産関連,TRUE,TRUE,special_function
13206000300,包蔵地・塚,［縄文時代（前期〜中期）］［奈良時代］［平安時代］[中世]［近世］,0,1,0,0,1,1,1,包蔵地;塚,TRUE,FALSE,mound_burial_or_isolated
13206001700,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13207003200,塚,[奈良時代？][平安時代],0,0,0,0,1,1,0,塚,TRUE,FALSE,mound_burial_or_isolated
13207003700,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13207004400,古墳,[古墳時代][奈良時代],0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13207004600,古墳,[古墳時代][奈良時代],0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13207005100,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13208002300,包蔵地・集落・城館,[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][中世],0,1,1,1,1,1,1,包蔵地;集落;城館,TRUE,TRUE,special_function
13208002400,横穴墓群,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓群,TRUE,FALSE,kofun_mortuary
13208002901,集落・城館・その他,[縄文時代（草創期〜早期・中期〜後期）][奈良時代][中世],0,1,0,0,1,0,1,集落;城館;その他,TRUE,TRUE,special_function
13208004000,城館,[縄文時代（早期・中期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],0,1,0,1,1,1,1,城館,TRUE,TRUE,special_function
13208004600,包蔵地・集落・古墳,[縄文時代（早期〜晩期）][古墳時代][奈良時代][平安時代][近世],0,1,0,1,1,1,0,包蔵地;集落;古墳,TRUE,FALSE,kofun_mortuary
13208006000,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209001200,鍛冶工房,[時代不明],0,0,0,0,0,0,0,鍛冶工房,TRUE,TRUE,special_function
13209001700,包蔵地・その他の墓,[縄文時代（早期）][奈良時代][平安時代][中世],0,1,0,0,1,1,1,包蔵地;その他の墓,TRUE,FALSE,multiple_special_site_types
13209002100,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13209003209,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003211,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003224,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003226,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003237,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003239,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003240,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003244,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003249,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003253,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003254,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003255,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003256,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209003263,窯,[平安時代],0,0,0,0,0,1,0,窯,TRUE,TRUE,special_function
13209008100,包蔵地・城館,[縄文時代（早期〜中期）][奈良時代][平安時代],0,1,0,0,1,1,0,包蔵地;城館,TRUE,TRUE,special_function
13209008400,集落・横穴墓,[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],1,1,1,1,1,1,1,集落;横穴墓,TRUE,FALSE,kofun_mortuary
13209009300,包蔵地･窯,[縄文時代（中期）][奈良時代][平安時代],0,1,0,0,1,1,0,包蔵地･窯,TRUE,TRUE,special_function
13209009800,集落･窯･その他（粘土採掘坑・水場遺構）,[縄文時代（早期〜晩期）][古墳時代][奈良時代][平安時代][中世][近世],0,1,0,1,1,1,1,集落･窯･その他（粘土採掘坑;水場遺構）,TRUE,TRUE,special_function
13209010000,集落・窯,[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],1,1,1,1,1,1,1,集落;窯,TRUE,TRUE,special_function
13209011400,集落・横穴墓,[縄文時代（早期〜中期）][奈良時代][平安時代][近世],0,1,0,0,1,1,0,集落;横穴墓,TRUE,FALSE,kofun_mortuary
13209014700,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13209019700,経塚,[奈良時代][平安時代],0,0,0,0,1,1,0,経塚,TRUE,FALSE,mound_burial_or_isolated
13209020000,塚,[平安時代],0,0,0,0,0,1,0,塚,TRUE,FALSE,mound_burial_or_isolated
13209021500,包蔵地・城館,[縄文時代（早期・中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世],0,1,1,1,1,1,1,包蔵地;城館,TRUE,TRUE,special_function
13209023400,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13209029500,集落・その他の墓,[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],1,1,1,1,1,1,1,集落;その他の墓,TRUE,FALSE,multiple_special_site_types
13209034100,集落・その他の墓・その他（生業址）,[中世][近世],0,0,0,0,0,0,1,集落;その他の墓;その他（生業址）,TRUE,FALSE,multiple_special_site_types
13209035500,包蔵地・集落・横穴墓,[縄文時代（早期・中期）][奈良時代][平安時代][近世],0,1,0,0,1,1,0,包蔵地;集落;横穴墓,TRUE,FALSE,kofun_mortuary
13209045100,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13209045400,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209045600,集落・窯,[縄文時代（前期〜後期）][奈良時代][平安時代],0,1,0,0,1,1,0,集落;窯,TRUE,TRUE,special_function
13209045800,包蔵地・窯,[縄文時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世],0,1,0,1,1,1,1,包蔵地;窯,TRUE,TRUE,special_function
13209046400,台地　集落・墳墓,[旧石器時代][縄文時代（草創期〜後期）][中世],1,1,0,0,0,0,1,台地;集落;墳墓,TRUE,FALSE,multiple_special_site_types
13209049300,包蔵地・横穴墓,[縄文時代][古墳時代][奈良時代],0,1,0,1,1,0,0,包蔵地;横穴墓,TRUE,FALSE,kofun_mortuary
13209055300,包蔵地・城館,[平安時代][中世],0,0,0,0,0,1,1,包蔵地;城館,TRUE,TRUE,special_function
13209058500,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13209065700,横穴墓,[奈良時代],0,0,0,0,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13209068600,丘陵　塚,[時代不明],0,0,0,0,0,0,0,丘陵;塚,TRUE,FALSE,mound_burial_or_isolated
13209069800,集落・窯跡,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][近世],0,1,0,1,1,1,0,集落;窯跡,TRUE,TRUE,special_function
13209071100,窯跡（江戸瓦窯）,[縄文時代（早期〜中期）][奈良時代][平安時代][近世],0,1,0,0,1,1,0,窯跡（江戸瓦窯）,TRUE,TRUE,special_function
13209072200,集落･城館,[縄文時代（早期・中期）][奈良時代][平安時代][中世],0,1,0,0,1,1,1,集落･城館,TRUE,TRUE,special_function
13209072300,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209072400,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209072600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209072900,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209073600,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13209086900,集落・横穴墓,[縄文時代（早期・中期）][古墳時代],0,1,0,1,0,0,0,集落;横穴墓,TRUE,FALSE,kofun_mortuary
13209087000,集落・横穴墓,[縄文時代（早期〜中期）][奈良時代][平安時代][近世],0,1,0,0,1,1,0,集落;横穴墓,TRUE,FALSE,kofun_mortuary
13209088500,包蔵地・窯,[縄文時代（早期〜晩期）][奈良時代][平安時代][中世][近世],0,1,0,0,1,1,1,包蔵地;窯,TRUE,TRUE,special_function
13209089500,包蔵地・城館,[縄文時代（前期〜中期）][弥生時代][奈良時代][平安時代][中世][近世],0,1,1,0,1,1,1,包蔵地;城館,TRUE,TRUE,special_function
13209092900,古墳・横穴墓・包蔵地,[縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][中世],0,1,1,1,1,0,1,古墳;横穴墓;包蔵地,TRUE,FALSE,kofun_mortuary
13210002300,塚,[時代不明],0,0,0,0,0,0,0,塚,TRUE,FALSE,mound_burial_or_isolated
13212000200,古墳,[古墳時代]［奈良時代］,0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13212000700,横穴墓,[奈良時代][平安時代],0,0,0,0,1,1,0,横穴墓,TRUE,FALSE,kofun_mortuary
13212000800,横穴墓,[奈良時代][平安時代],0,0,0,0,1,1,0,横穴墓,TRUE,FALSE,kofun_mortuary
13212001000,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13212001100,横穴墓,[古墳時代][奈良時代],0,0,0,1,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13212001500,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13212002200,集落・古墳・墳墓,[旧石器時代][縄文時代（早期・中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世],1,1,1,1,1,1,1,集落;古墳;墳墓,TRUE,FALSE,multiple_special_site_types
13212002600,城館,[平安時代][中世],0,0,0,0,0,1,1,城館,TRUE,TRUE,special_function
13212002700,城館,[平安時代][中世],0,0,0,0,0,1,1,城館,TRUE,TRUE,special_function
13212003300,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13212004100,経塚,[平安時代][中世],0,0,0,0,0,1,1,経塚,TRUE,FALSE,mound_burial_or_isolated
13212004500,古墳,[古墳時代]［奈良時代］,0,0,0,1,1,0,0,古墳,TRUE,FALSE,kofun_mortuary
13212005300,横穴墓,[奈良時代][平安時代],0,0,0,0,1,1,0,横穴墓,TRUE,FALSE,kofun_mortuary
13214001400,横穴墓,[奈良時代],0,0,0,0,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13214005000,横穴墓,[奈良時代],0,0,0,0,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13215001700,城館,[中世],0,0,0,0,0,0,1,城館,TRUE,TRUE,special_function
13215002000,その他（鋳物工房跡）,[中世][近世],0,0,0,0,0,0,1,その他（鋳物工房跡）,TRUE,TRUE,special_function
13215002500,横穴墓,[奈良時代],0,0,0,0,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13215002900,横穴墓,[奈良時代？],0,0,0,0,1,0,0,横穴墓,TRUE,FALSE,kofun_mortuary
13219000900,集落・墳墓,[縄文時代][奈良時代],0,1,0,0,1,0,0,集落;墳墓,TRUE,FALSE,multiple_special_site_types
13219004401,包蔵地・古墳,[縄文時代（中期）][古墳時代][中世][近世],0,1,0,1,0,0,1,包蔵地;古墳,TRUE,FALSE,kofun_mortuary
13219004600,古墳,[古墳時代]［中世］,0,0,0,1,0,0,1,古墳,TRUE,FALSE,kofun_mortuary
